loss,accuracy,val_loss,val_accuracy,trial_no,A_aug1_type,A_aug1_magnitude,A_aug2_type,A_aug2_magnitude,B_aug1_type,B_aug1_magnitude,B_aug2_type,B_aug2_magnitude,C_aug1_type,C_aug1_magnitude,C_aug2_type,C_aug2_magnitude,D_aug1_type,D_aug1_magnitude,D_aug2_type,D_aug2_magnitude,E_aug1_type,E_aug1_magnitude,E_aug2_type,E_aug2_magnitude,sample_no,mean_late_val_acc,epoch
1.542,0.45,1.476,0.48,19,translate-y,0.142,translate-y,0.872,gaussian-blur,0.102,fog,0.432,coarse-salt-pepper,0.084,crop,0.044,gamma-contrast,0.528,rotate,0.317,shear,0.824,gaussian-blur,0.184,1,0.5,17
1.52,0.461,1.458,0.508,19,translate-y,0.142,translate-y,0.872,gaussian-blur,0.102,fog,0.432,coarse-salt-pepper,0.084,crop,0.044,gamma-contrast,0.528,rotate,0.317,shear,0.824,gaussian-blur,0.184,1,0.5,18
1.493,0.468,1.732,0.444,19,translate-y,0.142,translate-y,0.872,gaussian-blur,0.102,fog,0.432,coarse-salt-pepper,0.084,crop,0.044,gamma-contrast,0.528,rotate,0.317,shear,0.824,gaussian-blur,0.184,1,0.5,19
1.495,0.466,1.606,0.467,19,translate-y,0.142,translate-y,0.872,gaussian-blur,0.102,fog,0.432,coarse-salt-pepper,0.084,crop,0.044,gamma-contrast,0.528,rotate,0.317,shear,0.824,gaussian-blur,0.184,1,0.5,20
2.214,0.172,2.082,0.236,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,1
2.054,0.25,1.83,0.35,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,2
1.966,0.284,1.739,0.362,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,3
1.899,0.308,1.75,0.348,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,4
1.84,0.326,1.657,0.416,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,5
1.803,0.352,1.549,0.441,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,6
1.761,0.362,1.551,0.452,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,7
1.721,0.381,1.433,0.462,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,8
1.687,0.391,1.417,0.493,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,9
1.649,0.409,1.57,0.454,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,10
1.631,0.414,1.402,0.504,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,11
1.601,0.429,1.421,0.519,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,12
1.571,0.436,1.408,0.506,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,13
1.564,0.436,1.337,0.538,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,14
1.538,0.451,1.532,0.496,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,15
1.512,0.458,1.481,0.506,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,16
1.492,0.468,1.348,0.535,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,17
1.481,0.473,1.333,0.547,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,18
1.456,0.483,1.417,0.51,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,19
1.459,0.486,1.273,0.55,20,brighten,0.367,translate-y,0.904,vertical-flip,0.463,coarse-salt-pepper,0.546,horizontal-flip,0.503,shear,0.18,gamma-contrast,0.053,add-to-hue-and-saturation,0.143,gamma-contrast,0.981,rotate,0.185,1,0.545,20
2.224,0.167,2.042,0.276,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,1
2.08,0.23,1.738,0.369,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,2
1.99,0.264,2.05,0.298,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,3
1.936,0.288,1.645,0.409,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,4
1.882,0.305,1.543,0.437,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,5
1.836,0.328,1.662,0.414,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,6
1.806,0.333,1.531,0.444,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,7
1.763,0.352,1.459,0.482,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,8
1.734,0.363,1.426,0.488,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,9
1.7,0.376,1.354,0.525,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,10
1.677,0.388,1.369,0.505,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,11
1.665,0.394,1.333,0.517,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,12
1.643,0.4,1.343,0.525,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,13
1.619,0.412,1.355,0.519,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,14
1.613,0.418,1.338,0.531,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,15
1.586,0.429,1.274,0.557,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,16
1.564,0.43,1.245,0.556,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,17
1.548,0.437,1.346,0.558,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,18
1.545,0.441,1.284,0.555,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,19
1.521,0.444,1.404,0.517,21,add-to-hue-and-saturation,0.082,sharpen,0.637,shear,0.123,add-to-hue-and-saturation,0.39,translate-y,0.735,gaussian-blur,0.4,clouds,0.337,gamma-contrast,0.056,vertical-flip,0.991,translate-y,0.904,1,0.557,20
2.275,0.134,2.072,0.291,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,1
2.17,0.202,1.828,0.363,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,2
2.095,0.231,1.952,0.319,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,3
2.033,0.26,1.752,0.36,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,4
1.983,0.275,1.71,0.401,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,5
1.939,0.298,1.7,0.376,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,6
1.894,0.317,1.771,0.395,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,7
1.86,0.326,1.71,0.413,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,8
1.833,0.339,1.633,0.444,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,9
1.81,0.35,1.52,0.439,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,10
1.772,0.359,1.521,0.466,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,11
1.759,0.362,1.441,0.467,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,12
1.744,0.373,1.604,0.427,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,13
1.716,0.383,1.535,0.476,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,14
1.685,0.4,1.497,0.485,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,15
1.673,0.399,1.604,0.45,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,16
1.677,0.397,1.533,0.463,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,17
1.65,0.41,1.501,0.488,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,18
1.64,0.417,1.512,0.479,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,19
1.613,0.422,1.783,0.44,22,clouds,0.011,crop,0.612,clouds,0.578,add-to-hue-and-saturation,0.179,translate-x,0.702,dropout,0.569,gamma-contrast,0.378,invert,0.103,shear,0.974,horizontal-flip,0.696,1,0.484,20
2.271,0.138,2.144,0.21,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,1
2.156,0.203,1.947,0.304,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,2
2.079,0.244,1.879,0.317,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,3
2.016,0.268,1.795,0.323,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,4
1.968,0.288,1.759,0.34,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,5
1.927,0.301,1.643,0.389,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,6
1.887,0.318,1.71,0.374,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,7
1.854,0.327,1.666,0.394,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,8
1.821,0.341,1.627,0.407,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,9
1.784,0.354,1.579,0.41,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,10
1.76,0.364,1.54,0.439,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,11
1.745,0.379,1.532,0.433,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,12
1.725,0.379,1.623,0.4,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,13
1.702,0.39,1.741,0.355,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,14
1.689,0.396,1.619,0.417,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,15
1.678,0.403,1.591,0.399,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,16
1.665,0.404,1.523,0.446,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,17
1.643,0.404,1.712,0.378,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,18
1.623,0.417,1.535,0.422,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,19
1.609,0.428,1.608,0.41,23,invert,0.531,vertical-flip,0.312,coarse-dropout,0.146,coarse-salt-pepper,0.543,rotate,0.59,add-to-hue-and-saturation,0.223,dropout,0.475,coarse-salt-pepper,0.08,translate-x,0.981,dropout,0.778,1,0.439,20
2.272,0.135,2.166,0.168,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,1
2.19,0.19,2.127,0.225,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,2
2.131,0.214,2.061,0.272,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,3
2.091,0.236,1.735,0.378,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,4
2.043,0.257,1.675,0.391,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,5
2.005,0.27,1.647,0.412,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,6
1.975,0.282,1.582,0.423,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,7
1.96,0.288,1.522,0.449,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,8
1.935,0.294,1.708,0.42,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,9
1.902,0.309,1.48,0.465,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,10
1.875,0.325,1.479,0.482,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,11
1.853,0.335,1.472,0.494,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,12
1.845,0.334,1.406,0.502,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,13
1.834,0.336,1.503,0.491,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,14
1.807,0.355,1.444,0.49,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,15
1.781,0.364,1.489,0.473,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,16
1.792,0.352,1.422,0.519,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,17
1.773,0.361,1.393,0.528,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,18
1.743,0.371,1.414,0.521,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,19
1.741,0.373,1.391,0.529,24,crop,0.712,gamma-contrast,0.103,dropout,0.006,emboss,0.207,brighten,0.838,fog,0.175,fog,0.368,gamma-contrast,0.086,fog,0.985,gaussian-blur,0.255,1,0.526,20
2.208,0.171,1.994,0.309,25,add-to-hue-and-saturation,0.172,additive-gaussian-noise,0.804,coarse-dropout,0.159,vertical-flip,0.154,translate-y,0.825,translate-x,0.348,vertical-flip,0.238,brighten,0.201,brighten,0.985,clouds,0.727,1,0.527,1
2.054,0.247,1.81,0.342,25,add-to-hue-and-saturation,0.172,additive-gaussian-noise,0.804,coarse-dropout,0.159,vertical-flip,0.154,translate-y,0.825,translate-x,0.348,vertical-flip,0.238,brighten,0.201,brighten,0.985,clouds,0.727,1,0.527,2
